"ch" "sex" "mch1990" "mch1991" "mch1992" "mch1993" "mch1994" "mch1995" "mch1996" "mch1997" "mch1998" "mch1999" "mch2000" "mch2001" "mch2002" "mch2003" "mch2004" "mch2005" "mch2006" "mch2007" "mch2008" "mch2009" "mch2010" "mch2011" "mch2012" "mch2013" "mch2014" "expm1990" "expm1991" "expm1992" "expm1993" "expm1994" "expm1995" "expm1996" "expm1997" "expm1998" "expm1999" "expm2000" "expm2001" "expm2002" "expm2003" "expm2004" "expm2005" "expm2006" "expm2007" "expm2008" "expm2009" "expm2010" "expm2011" "expm2012" "expm2013" "expm2014" "age1990" "age1991" "age1992" "age1993" "age1994" "age1995" "age1996" "age1997" "age1998" "age1999" "age2000" "age2001" "age2002" "age2003" "age2004" "age2005" "age2006" "age2007" "age2008" "age2009" "age2010" "age2011" "age2012" "age2013" "age2014"
"58" "0000000000000000000000000000000000001002100010001000100010001000000000000000000000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 -0.832917705735661 -0.58354114713217 -0.334164588528678 -0.084788029925187 0.164588528678304 0.413965087281796 0 0 0 0 0 0 0 0 0
"59" "0000000000000000000000000000000000000000000000001000000010001000100000000000101010001010101010101000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.334164588528678 0 0.164588528678304 0.413965087281796 0.663341645885287 0 0 1.41147132169576 1.66084788029925 1.91022443890274 2.15960099750623 2.40897755610973 2.65835411471322
"60" "0000000000000000000000000000000000000000000000001000000000000000100010100000100000001000100000000000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.832917705735661 0 0 0 0.164588528678304 0.413965087281796 0 0.912718204488778 0 1.41147132169576 1.66084788029925 0 0
"61" "0000000000000000000000000000000000001010000000000000000000000000000000000000000000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"62" "0000000000000000000000000000000000001002000010001010000010000010000000000000000000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 -1 -1 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 -0.58354114713217 -0.334164588528678 0 0.164588528678304 0.413965087281796 0 0 0 0 0 0 0 0 0
"63" "0000000000000000000000000000000000000000000000000000000000001010101000001010001000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.663341645885287 0.912718204488778 0 1.41147132169576 1.66084788029925 0 0 0 0 0
"64" "0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101100000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.58354114713217 0 0
"65" "0000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000010001011" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 0 -0.334164588528678 -0.084788029925187
"66" "1000100000101010000010101010000000101000100200000000000000000000000000000000000000000000000000000000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 -0.832917705735661 -0.58354114713217 -0.334164588528678 0 0.164588528678304 0.413965087281796 0 0.912718204488778 1.16209476309227 1.41147132169576 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"67" "0000000000000000000000000000000000001000000200020010100000001010101000000000101000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 -1 -1 0 -1 -1 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 0 -0.334164588528678 -0.084788029925187 0 0.413965087281796 0.663341645885287 0 0 1.41147132169576 0 0 0 0 0
"68" "0000000000000000000000000000000000000000000000000000000000000000000000000000000000001010000010000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.832917705735661 0 -0.334164588528678 0
"69" "0000000000000000000000000000000000001012101010021002100010001010100000000000000000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 -0.832917705735661 -0.58354114713217 -0.334164588528678 -0.084788029925187 0.164588528678304 0.413965087281796 0.663341645885287 0 0 0 0 0 0 0 0
"70" "0000000000000000000000000000000000001010100200000000000000000000000000000000000000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 -0.832917705735661 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"71" "0000000000000000000000000000000000000000000000000000000000000000000000000000000010101000101010000000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 -0.832917705735661 -0.58354114713217 -0.334164588528678 0
"72" "0000000000000000000000000000000000000000101200000000100000100000000000000000000000000000001010000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 0 -0.334164588528678 -0.084788029925187 0 0 0 0 0 0 0 1.91022443890274 2.15960099750623 0
"73" "0000000000000000000000000000000000000000000000000000000000000000000000000000000010101000101000001010" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 -0.832917705735661 -0.58354114713217 0 -0.084788029925187
"74" "0000000000000000000000000000000000000000000000000000000000000000000000000000000010001000101010100000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 -0.832917705735661 -0.58354114713217 -0.334164588528678 0
"75" "0000000000000010000000001000001000021012000010021000000000000000000000000000000000000000000000000000" "F" 0 0 0 0 0 0 -1 -1 0 -1 0 -1 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.164588528678304 0 0 0.912718204488778 1.16209476309227 0 1.66084788029925 0 2.15960099750623 2.40897755610973 0 0 0 0 0 0 0 0 0 0 0 0
"76" "0000000000000000000000000000000000000000101200000000000000000000000000000000000000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.832917705735661 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"77" "0000000000000000000000000000000000001012001200000000000000000000000000000000000000000000000000000000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 -0.832917705735661 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"78" "0000000000000000000000000000000000000000101200001000000010000000000000000000000000000000000000000000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.832917705735661 0 -0.334164588528678 0 0.164588528678304 0 0 0 0 0 0 0 0 0 0
"79" "0000000000000000000000000000000000000000001200020002000010000012000000000000000010100000100010000000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 0 0 -0.084788029925187 0.164588528678304 0 0 0 0 1.41147132169576 0 1.91022443890274 2.15960099750623 0
"80" "0000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"81" "0000000000000000000000000000000000000000100000000000000000001000000000000000000000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 0 0 0 0.164588528678304 0 0 0 0 0 0 0 0 0
"82" "0000000000000000000000000000000000000000000000000000000000000000000000000000000010100000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 0 0 0
"83" "0000000000000000000000000000000000001000101010001000000000000000000000000000000000000000000000000000" "F" 0 0 0 0 0 0 0 0 0 0 0 -1 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 -0.832917705735661 -0.58354114713217 -0.334164588528678 0 0 0 0 0 0 0 0 0 0 0 0
"84" "0000000000000000000000000000000000001010001000000000000000000000000000000000000000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 -0.832917705735661 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"85" "0000000000000000000000000000000000000000000000001010000000001010001000000000000000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.58354114713217 0 0 0.164588528678304 0.413965087281796 0 0 0 0 0 0 0 0
"86" "0000000000000000000000000000000000000000000000000000000000000000000000000000000010100000101010100000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 -0.58354114713217 -0.334164588528678 0
"87" "0000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000001000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 0 0 -0.084788029925187
"88" "0000000000000000000000000000000000000000000000000000000000000000000000000000000010000000101010101000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 -0.58354114713217 -0.334164588528678 -0.084788029925187
"89" "0000000000000000000000000000001000001012100000001000100010001000000000000000001000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 -1 0 -1 -1 -1 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 -0.58354114713217 -0.334164588528678 0 0.164588528678304 0.413965087281796 0.663341645885287 0.912718204488778 0 0 0 1.91022443890274 0 0 0 0 0
"90" "0000000000000000000000000000000000000000001010000000100000000000000000000000000000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 -0.832917705735661 0 -0.334164588528678 0 0 0 0 0 0 0 0 0 0 0
"91" "0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001210000000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.58354114713217 -0.334164588528678 0
"92" "0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.58354114713217 -0.334164588528678 0
"93" "0000000000000000000000000000000000001002000000000000000000000000000000000000000000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"94" "0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001210000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.58354114713217 -0.334164588528678 0
"95" "0000000000000000000000000000000000000000101200001002000010100002000000000000100010000000000000000000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.832917705735661 0 -0.334164588528678 0 0.164588528678304 0 0 0 0 1.41147132169576 1.66084788029925 0 0 0 0
"96" "0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010100010100000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.832917705735661 -0.58354114713217 -0.334164588528678 0
"97" "0000000000000000000000000000000000000000000000000000000000000000000000000000000010000002100010001010" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 -0.58354114713217 -0.334164588528678 -0.084788029925187
"98" "0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.58354114713217 0 0
"99" "0000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001010100000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 -0.58354114713217 -0.334164588528678 0
"100" "0000000000000000000000000000000000000000000000000000000000000000000000000000000000001000100200000000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.832917705735661 -0.58354114713217 0 0
"101" "0000000000000000000000000000000000000000000000000000000000000000000000000000000010100000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 0 0 0
"102" "0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010000000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.58354114713217 -0.334164588528678 0
"103" "0000000000000000000000000000000000000000000000000000000000000000000000000000000000001000101000001000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.832917705735661 -0.58354114713217 0 -0.084788029925187
"104" "0000000000000000000000000000000000000000000000000000000000000000000000000000000010001010101010101000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 -0.832917705735661 -0.58354114713217 -0.334164588528678 -0.084788029925187
"105" "0000000000000000000000000000000000000000000000000000000000000000000000000000000010001010000010000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 -0.832917705735661 0 -0.334164588528678 0
"106" "0000000000000000000000000000000000000000100000000000000000001000000000000000001010001000101000000000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 0 0 0 0.164588528678304 0 0 0 1.16209476309227 1.41147132169576 1.66084788029925 1.91022443890274 0 0
"107" "0000000000000000000000000000000000000000100000020000000000001000001000001000100000001010000000000000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 0 0 0 0.164588528678304 0.413965087281796 0 0.912718204488778 1.16209476309227 0 1.66084788029925 0 0 0
"108" "0000000000000000000000000000000000000000101200000000100000100000000000000000000000000000000000000000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 0 -0.334164588528678 -0.084788029925187 0 0 0 0 0 0 0 0 0 0
"109" "0000000000000000000000000000000000001010101000000000000000000000000000000000000000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 -0.832917705735661 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"110" "0000000000000000000000000010000000000010000000001000100000001000000000000000101000000000000000000000" "F" 0 0 0 0 0 0 -1 0 0 -1 0 0 -1 -1 0 -1 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.58354114713217 0 0 0.164588528678304 0 0 0.912718204488778 1.16209476309227 0 1.66084788029925 0 0 0 2.65835411471322 0 0 0 0 0
"111" "0000000000000000000000000000000000001010000000000000000000000000000000000000000000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"112" "0000000000000000000000000000000000000000101000000000000000000010000000000000000000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 0 0 0 0.164588528678304 0 0 0 0 0 0 0 0 0
"113" "0000000000000000000000000000000000000000000000000000000000000000000000000000000000001010100000001000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.832917705735661 -0.58354114713217 0 -0.084788029925187
"114" "0000000000000000000000000000000000001002100200001010100010101000000010000000100210020002000200020000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 -0.832917705735661 0 -0.334164588528678 -0.084788029925187 0.164588528678304 0.413965087281796 0 0.912718204488778 0 1.41147132169576 1.66084788029925 0 0 0 0
"115" "0000000000000000000000000000000000000000000000001000000000001000000010000000100000000000000000000000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.58354114713217 0 0 0.164588528678304 0 0.663341645885287 0 1.16209476309227 0 0 0 0 0
"116" "0000000000000000000000000000000000000000001010000000100010001000100010001000000010000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 -0.832917705735661 0 -0.334164588528678 -0.084788029925187 0.164588528678304 0.413965087281796 0.663341645885287 0.912718204488778 0 1.41147132169576 0 0 0 0
"117" "0000000000000000000000000000000000001000100010000000100010001010000000000000000000000000000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 -1 0 -1 -1 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 -0.832917705735661 -0.58354114713217 0 -0.084788029925187 0.164588528678304 0.413965087281796 0 0 0 0 0 0 0 0 0
"118" "0000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000" "F" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"119" "0000000000000000000000000000000000000000000000000000000000000000000000000000000010121002000000000000" "M" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.08229426433915 -0.832917705735661 0 0 0
